id,dispositivo_id,coletado_em,umidade,temperatura,ph_raw,npk_nitrogenio,npk_fosforo,npk_potassio,chuva_mm
366,1,2024-12-31 08:29:07,69.7,25.2,1628,True,True,True,0.4
367,1,2025-01-01 08:30:39,59.3,26.7,1744,True,True,True,0.6
368,1,2025-01-02 08:36:43,49.6,25.1,1731,True,True,True,1.5
369,1,2025-01-03 08:31:08,46.9,24.6,1739,True,True,True,1.5
370,1,2025-01-04 08:10:03,74.2,28.6,1870,True,True,True,2.0
371,1,2025-01-05 08:22:55,53.1,24.8,1792,True,True,True,3.8
372,1,2025-01-06 08:28:56,66.0,27.2,1692,True,True,True,2.4
373,1,2025-01-07 08:05:10,66.6,24.4,1363,True,True,True,5.8
374,1,2025-01-08 08:37:33,56.1,25.8,1844,True,True,True,3.1
375,1,2025-01-09 08:04:59,60.0,29.1,1767,True,True,True,3.9
376,1,2025-01-10 08:24:19,65.2,28.7,1785,True,True,True,0.1
377,1,2025-01-11 08:34:59,72.3,25.6,1676,True,True,True,2.3
378,1,2025-01-12 08:33:40,62.1,26.0,1783,True,True,True,10.9
379,1,2025-01-13 08:22:18,57.5,27.9,1639,True,True,True,5.2
380,1,2025-01-14 08:00:35,47.0,27.2,1917,True,True,True,8.2
381,1,2025-01-15 08:39:51,61.8,26.9,1605,True,True,True,0.6
382,1,2025-01-16 08:29:39,57.1,28.6,1694,True,True,True,3.4
383,1,2025-01-17 08:00:14,72.8,27.5,1613,True,True,True,0.6
384,1,2025-01-18 08:09:03,48.5,25.8,1761,True,True,True,0.8
385,1,2025-01-19 08:28:15,62.4,26.8,1656,True,True,True,7.8
386,1,2025-01-20 08:20:10,49.8,29.3,1726,True,True,True,2.2
387,1,2025-01-21 08:40:27,50.4,28.9,1933,True,True,True,1.0
388,1,2025-01-22 08:23:49,55.2,27.5,1679,True,True,True,1.2
389,1,2025-01-23 08:08:31,55.1,26.5,1940,True,True,True,9.7
390,1,2025-01-24 08:08:16,85.1,27.3,1874,True,True,True,5.7
391,1,2025-01-25 08:35:10,67.6,30.8,1630,True,True,True,4.4
392,1,2025-01-26 08:01:39,56.0,26.8,1805,True,True,True,1.3
393,1,2025-01-27 08:20:26,78.6,30.8,1771,True,True,True,4.1
394,1,2025-01-28 08:06:02,55.0,29.9,2009,True,True,True,2.9
395,1,2025-01-29 08:31:59,81.4,29.6,1647,True,True,True,4.7
396,1,2025-01-30 08:39:17,54.5,31.4,1590,True,True,True,6.4
397,1,2025-01-31 08:36:40,78.3,29.7,1786,True,True,True,1.0
398,1,2025-02-01 08:06:10,72.3,31.9,1698,True,True,True,3.3
399,1,2025-02-02 08:26:48,72.3,31.2,1519,True,True,True,3.1
400,1,2025-02-03 08:28:28,82.5,30.6,1747,True,True,True,1.6
401,1,2025-02-04 08:17:58,53.1,32.3,1881,True,True,True,0.1
402,1,2025-02-05 08:14:16,73.4,30.4,1782,True,True,True,11.0
403,1,2025-02-06 08:06:38,57.0,31.8,1464,True,True,True,5.7
404,1,2025-02-07 08:07:55,55.3,31.1,1964,True,True,True,7.1
405,1,2025-02-08 08:14:09,81.1,31.9,1969,True,True,True,4.4
406,1,2025-02-09 08:08:21,80.8,28.4,1455,True,True,True,2.2
407,1,2025-02-10 08:36:12,75.4,28.7,1907,True,True,True,0.4
408,1,2025-02-11 08:26:27,91.0,31.2,1803,True,True,True,3.3
409,1,2025-02-12 08:14:12,62.2,30.3,1623,True,True,True,6.6
410,1,2025-02-13 08:18:00,61.2,32.0,1947,True,True,True,6.0
411,1,2025-02-14 08:09:44,84.8,30.4,1692,True,True,True,1.9
412,1,2025-02-15 08:03:29,56.8,32.3,1923,True,True,True,4.1
413,1,2025-02-16 08:24:32,56.7,32.2,1656,True,True,True,9.0
414,1,2025-02-17 08:01:02,60.3,33.9,1835,True,True,True,1.8
415,1,2025-02-18 08:03:40,76.0,30.4,1673,True,True,True,0.8
416,1,2025-02-19 08:08:05,71.1,30.5,1892,True,True,True,47.8
417,1,2025-02-20 08:08:13,76.2,33.0,1611,True,True,False,5.6
418,1,2025-02-21 08:09:41,78.6,32.7,1461,True,True,False,5.6
419,1,2025-02-22 08:26:26,91.0,34.2,1669,True,True,False,14.6
420,1,2025-02-23 08:39:17,85.0,31.2,1940,True,True,True,8.6
421,1,2025-02-24 08:11:54,80.5,32.8,1658,True,True,True,0.1
422,1,2025-02-25 08:12:48,75.7,31.8,1688,True,True,True,0.9
423,1,2025-02-26 08:24:46,65.3,31.0,1919,True,True,True,4.9
424,1,2025-02-27 08:02:56,81.2,31.6,1705,True,True,True,6.9
425,1,2025-02-28 08:18:29,78.0,35.1,1547,True,True,True,4.2
426,1,2025-03-01 08:11:49,70.2,31.1,1913,True,True,True,13.0
427,1,2025-03-02 08:20:44,92.0,33.3,1600,True,True,True,2.0
428,1,2025-03-03 08:32:39,85.6,33.7,1708,True,True,True,0.9
429,1,2025-03-04 08:26:19,73.9,35.3,1553,True,False,True,12.8
430,1,2025-03-05 08:29:31,88.1,32.1,1940,True,False,True,3.1
431,1,2025-03-06 08:35:17,80.2,35.0,2085,False,False,True,1.4
432,1,2025-03-07 08:19:21,80.9,33.9,1765,True,False,True,9.4
433,1,2025-03-08 08:37:23,62.8,35.5,1667,True,False,True,6.0
434,1,2025-03-09 08:08:07,64.6,35.6,1803,True,False,True,1.9
435,1,2025-03-10 08:38:59,71.3,34.5,1561,True,False,True,6.5
436,1,2025-03-11 08:31:33,87.1,35.0,1720,True,False,True,3.1
437,1,2025-03-12 08:13:51,79.7,34.8,1872,True,False,True,1.5
438,1,2025-03-13 08:04:19,76.9,34.3,1443,True,False,True,0.3
439,1,2025-03-14 08:30:58,81.9,32.8,1762,True,False,True,2.3
440,1,2025-03-15 08:03:53,63.6,33.7,1675,True,False,True,0.8
441,1,2025-03-16 08:01:21,82.8,34.0,1665,True,False,True,0.1
442,1,2025-03-17 08:20:45,85.2,36.4,1570,True,False,True,10.4
443,1,2025-03-18 08:05:28,77.7,31.7,1636,True,False,True,3.4
444,1,2025-03-19 08:06:52,91.7,34.2,1756,True,False,True,13.4
445,1,2025-03-20 08:05:21,81.6,36.6,1862,True,False,True,0.2
446,1,2025-03-21 08:12:18,64.9,34.1,1749,True,False,True,4.2
447,1,2025-03-22 08:20:17,74.8,33.2,1679,True,False,True,0.9
448,1,2025-03-23 08:30:57,88.8,32.6,1782,True,False,True,1.9
449,1,2025-03-24 08:12:45,67.4,35.3,1913,True,False,True,1.1
450,1,2025-03-25 08:06:29,92.8,35.7,1809,True,False,True,0.5
451,1,2025-03-26 08:21:50,87.0,33.6,1772,True,False,True,17.1
452,1,2025-03-27 08:36:08,75.6,36.4,1574,True,False,True,3.9
453,1,2025-03-28 08:10:30,78.6,34.6,1737,True,False,True,4.8
454,1,2025-03-29 08:04:47,76.4,34.1,1679,True,False,True,9.9
455,1,2025-03-30 08:38:49,84.9,36.8,1540,True,False,True,3.7
456,1,2025-03-31 08:09:42,76.1,36.3,1771,True,False,True,6.1
457,1,2025-04-01 08:27:45,83.5,33.0,1592,True,False,True,1.3
458,1,2025-04-02 08:35:03,76.9,37.2,1887,True,False,True,0.6
459,1,2025-04-03 08:27:34,84.7,32.3,1830,True,False,True,2.0
460,1,2025-04-04 08:08:08,70.8,33.4,1743,True,False,True,0.9
461,1,2025-04-05 08:38:59,88.0,32.4,1959,True,False,True,6.4
462,1,2025-04-06 08:15:45,71.2,34.5,2015,True,False,True,4.2
463,1,2025-04-07 08:33:54,79.6,34.9,1607,True,False,True,22.8
464,1,2025-04-08 08:04:43,92.9,37.3,1710,True,False,True,3.7
465,1,2025-04-09 08:18:18,93.6,35.6,1733,True,False,True,2.5
466,1,2025-04-10 08:18:51,89.9,33.3,1802,True,False,True,5.4
467,1,2025-04-11 08:38:11,65.9,36.2,1671,True,False,True,0.5
468,1,2025-04-12 08:02:21,91.6,37.0,1761,True,False,False,6.5
469,1,2025-04-13 08:36:46,98.0,37.4,1508,True,False,False,10.9
470,1,2025-04-14 08:34:14,66.9,36.7,1586,True,False,False,1.8
471,1,2025-04-15 08:02:06,90.4,34.4,1665,True,False,False,12.3
472,1,2025-04-16 08:37:25,87.9,37.1,1768,True,False,False,18.8
473,1,2025-04-17 08:26:06,89.3,34.8,1766,True,True,False,8.8
474,1,2025-04-18 08:13:38,89.7,35.1,1992,True,True,False,2.6
475,1,2025-04-19 08:16:18,90.5,35.7,1983,False,True,False,0.8
476,1,2025-04-20 08:10:49,98.0,34.8,1969,False,True,False,6.1
477,1,2025-04-21 08:11:41,92.9,32.8,1647,False,True,False,0.4
478,1,2025-04-22 08:36:46,70.1,34.9,1850,False,True,False,8.8
479,1,2025-04-23 08:32:45,80.9,33.7,1826,False,True,False,6.1
480,1,2025-04-24 08:30:07,82.5,37.1,1699,False,True,False,3.4
481,1,2025-04-25 08:29:48,98.0,35.3,1600,False,True,False,3.1
482,1,2025-04-26 08:22:31,88.1,36.2,1941,False,True,False,1.2
483,1,2025-04-27 08:34:53,87.5,32.8,1745,False,True,False,1.3
484,1,2025-04-28 08:33:29,98.0,36.4,1666,False,True,False,0.1
485,1,2025-04-29 08:08:00,95.9,37.0,1497,True,True,False,1.6
486,1,2025-04-30 08:31:38,66.3,33.2,1694,True,True,False,2.2
487,1,2025-05-01 08:13:48,72.4,36.3,1810,True,True,False,9.9
488,1,2025-05-02 08:37:02,70.6,32.5,1595,True,True,False,0.4
489,1,2025-05-03 08:18:26,92.7,32.9,1649,True,True,False,1.0
490,1,2025-05-04 08:02:38,92.7,35.6,1639,True,True,False,3.8
491,1,2025-05-05 08:23:55,82.1,33.0,1967,True,True,False,8.9
492,1,2025-05-06 08:30:31,83.4,35.9,1684,True,True,False,1.4
493,1,2025-05-07 08:34:11,88.0,32.9,1975,True,True,False,2.0
494,1,2025-05-08 08:20:14,64.8,32.8,1815,True,True,False,4.2
495,1,2025-05-09 08:39:29,75.4,35.8,1967,True,True,False,11.8
496,1,2025-05-10 08:07:54,77.0,32.8,1905,True,True,False,3.5
497,1,2025-05-11 08:14:05,78.4,34.2,1761,True,True,False,2.0
498,1,2025-05-12 08:27:37,82.0,33.8,1641,True,True,False,11.4
499,1,2025-05-13 08:25:30,96.5,32.8,2088,True,True,False,13.1
500,1,2025-05-14 08:22:18,88.1,35.7,1636,True,True,False,0.6
501,1,2025-05-15 08:25:11,98.0,32.8,1990,True,True,False,1.0
502,1,2025-05-16 08:17:44,76.0,35.5,1777,True,True,True,3.5
503,1,2025-05-17 08:07:24,82.1,36.2,1831,True,True,True,0.5
504,1,2025-05-18 08:15:34,84.7,33.2,1483,True,True,True,2.5
505,1,2025-05-19 08:17:03,79.4,31.9,1949,True,True,True,17.8
506,1,2025-05-20 08:39:23,74.5,31.6,1675,True,True,True,3.7
507,1,2025-05-21 08:06:10,95.9,35.2,1891,True,True,True,0.4
508,1,2025-05-22 08:08:30,86.8,32.5,1399,True,True,True,3.8
509,1,2025-05-23 08:20:31,77.5,32.8,1672,True,True,True,0.4
510,1,2025-05-24 08:30:23,86.4,33.9,1649,True,True,True,10.0
511,1,2025-05-25 08:09:10,88.9,35.7,1896,True,True,True,3.3
512,1,2025-05-26 08:23:28,62.4,32.0,1797,True,True,True,2.0
513,1,2025-05-27 08:21:41,66.6,33.4,1639,True,True,True,2.8
514,1,2025-05-28 08:28:21,77.6,34.2,2095,True,True,True,1.8
515,1,2025-05-29 08:12:37,86.7,34.0,1824,True,True,True,4.2
516,1,2025-05-30 08:25:12,88.3,33.1,1702,True,True,True,7.7
517,1,2025-05-31 08:28:55,81.6,32.8,1699,True,True,True,5.7
518,1,2025-06-01 08:26:08,67.5,33.1,1750,True,True,True,11.4
519,1,2025-06-02 08:17:26,81.0,34.4,1838,True,True,True,23.0
520,1,2025-06-03 08:19:53,75.9,31.0,1860,True,True,True,4.3
521,1,2025-06-04 08:18:26,76.8,32.9,1746,True,True,True,8.0
522,1,2025-06-05 08:30:36,91.4,30.8,1640,True,True,True,5.2
523,1,2025-06-06 08:29:56,67.8,32.0,1584,True,True,True,8.6
524,1,2025-06-07 08:12:49,71.2,33.2,1355,True,True,True,0.3
525,1,2025-06-08 08:34:37,85.6,32.8,1675,True,True,True,1.9
526,1,2025-06-09 08:32:14,63.0,31.3,1697,True,True,True,0.7
527,1,2025-06-10 08:07:52,86.2,33.6,1525,True,True,True,14.8
528,1,2025-06-11 08:11:45,58.0,30.0,1665,True,True,True,2.1
529,1,2025-06-12 08:07:04,83.9,30.7,1815,True,True,True,5.7
530,1,2025-06-13 08:02:04,74.2,29.2,1810,True,True,True,2.7
531,1,2025-06-14 08:37:22,56.9,30.5,1821,True,True,True,4.3
532,1,2025-06-15 08:12:18,87.1,30.6,1800,True,True,True,7.1
533,1,2025-06-16 08:06:11,83.2,29.6,2011,True,True,True,11.9
534,1,2025-06-17 08:31:48,91.1,32.8,1760,True,True,True,2.5
535,1,2025-06-18 08:26:18,65.9,30.3,1742,True,True,True,3.1
536,1,2025-06-19 08:25:28,70.6,33.3,1688,True,True,True,8.8
537,1,2025-06-20 08:12:38,79.3,30.9,1871,True,True,True,5.3
538,1,2025-06-21 08:25:22,69.2,32.4,1863,True,True,True,1.2
539,1,2025-06-22 08:06:47,76.1,30.4,1602,True,True,True,1.4
540,1,2025-06-23 08:04:42,56.5,28.2,1858,True,True,True,4.9
541,1,2025-06-24 08:02:27,81.4,31.6,1782,True,True,True,4.7
542,1,2025-06-25 08:10:31,57.8,32.1,1650,True,True,True,2.5
543,1,2025-06-26 08:03:25,64.5,29.7,1545,True,True,True,3.5
544,1,2025-06-27 08:23:22,74.2,28.8,1928,True,True,True,2.0
545,1,2025-06-28 08:19:37,73.7,31.4,1775,True,True,True,2.0
546,1,2025-06-29 08:26:17,77.1,27.7,1530,True,True,True,8.3
547,1,2025-06-30 08:21:10,69.0,27.2,1892,True,True,True,3.4
548,1,2025-07-01 08:03:19,64.8,30.1,1773,True,True,True,2.3
549,1,2025-07-02 08:13:22,65.9,31.8,1793,True,True,True,0.4
550,1,2025-07-03 08:29:42,74.6,30.7,2014,True,True,True,1.4
551,1,2025-07-04 08:34:51,57.3,30.4,2001,True,True,True,7.6
552,1,2025-07-05 08:19:54,78.2,29.5,1783,True,True,True,2.2
553,1,2025-07-06 08:07:09,61.7,28.5,1782,True,True,True,0.9
554,1,2025-07-07 08:16:50,58.8,27.2,1702,True,True,True,6.5
555,1,2025-07-08 08:26:57,73.3,30.1,1894,True,True,True,12.1
556,1,2025-07-09 08:33:42,73.0,27.8,2033,True,True,True,0.3
557,1,2025-07-10 08:15:59,83.2,30.0,1864,True,True,False,7.7
558,1,2025-07-11 08:07:20,53.9,27.8,1703,True,True,False,0.7
559,1,2025-07-12 08:02:53,65.5,28.3,1756,True,True,False,5.3
560,1,2025-07-13 08:07:34,76.8,29.1,1883,True,True,False,0.2
561,1,2025-07-14 08:10:58,78.6,29.7,1485,True,True,False,1.7
562,1,2025-07-15 08:26:59,58.9,27.4,1980,True,True,False,5.6
563,1,2025-07-16 08:29:44,73.0,29.3,1965,True,True,False,5.7
564,1,2025-07-17 08:05:07,48.7,25.1,1546,True,True,False,3.3
565,1,2025-07-18 08:16:11,65.1,25.6,2050,True,True,False,4.6
566,1,2025-07-19 08:14:01,76.0,28.1,1696,True,True,False,5.0
567,1,2025-07-20 08:16:09,79.1,29.3,1618,True,True,False,7.3
568,1,2025-07-21 08:07:14,58.9,24.9,1574,True,True,False,8.9
569,1,2025-07-22 08:12:26,52.2,27.9,1934,True,True,False,1.0
570,1,2025-07-23 08:05:00,73.5,25.1,1540,True,True,False,0.1
571,1,2025-07-24 08:15:30,76.1,26.4,1912,True,True,False,0.7
572,1,2025-07-25 08:25:42,80.3,28.4,1728,True,True,False,8.0
573,1,2025-07-26 08:09:16,78.9,25.6,1557,True,True,False,0.8
574,1,2025-07-27 08:39:53,45.4,24.2,1676,True,True,False,0.4
575,1,2025-07-28 08:03:12,53.0,27.3,1623,True,True,False,1.0
576,1,2025-07-29 08:35:31,51.4,24.1,2065,True,True,True,0.1
577,1,2025-07-30 08:37:13,46.9,25.6,1736,True,True,True,1.1
578,1,2025-07-31 08:01:18,77.5,26.1,1665,True,True,True,1.9
579,1,2025-08-01 08:17:38,66.8,26.4,1585,True,True,True,7.6
580,1,2025-08-02 08:08:13,53.8,26.2,1885,True,True,True,0.1
581,1,2025-08-03 08:25:05,70.5,27.1,1695,True,True,True,3.3
582,1,2025-08-04 08:19:57,48.9,22.8,2034,True,True,True,1.2
583,1,2025-08-05 08:23:39,45.8,26.0,1601,True,True,True,1.7
584,1,2025-08-06 08:33:40,63.5,23.3,1493,True,True,True,0.2
585,1,2025-08-07 08:36:03,43.5,25.5,1690,True,True,True,3.6
586,1,2025-08-08 08:37:05,73.2,24.9,1766,True,True,True,1.6
587,1,2025-08-09 08:28:39,40.5,25.9,1743,True,True,True,3.3
588,1,2025-08-10 08:27:34,51.9,26.0,1575,True,True,True,5.3
589,1,2025-08-11 08:39:23,53.6,21.9,1986,True,True,True,1.3
590,1,2025-08-12 08:12:54,73.7,25.1,1773,True,True,True,2.3
591,1,2025-08-13 08:07:10,56.1,21.7,1826,True,False,True,3.7
592,1,2025-08-14 08:25:03,65.1,26.0,1848,True,False,True,1.2
593,1,2025-08-15 08:39:59,41.9,23.0,1851,True,True,True,1.0
594,1,2025-08-16 08:26:56,67.4,24.6,1614,True,True,True,1.3
595,1,2025-08-17 08:21:58,55.5,23.5,1890,True,True,True,2.2
596,1,2025-08-18 08:23:50,67.8,24.0,1698,True,True,True,1.9
597,1,2025-08-19 08:31:19,72.1,23.3,1811,True,True,True,2.1
598,1,2025-08-20 08:04:21,57.0,22.0,1846,True,True,True,12.3
599,1,2025-08-21 08:32:38,58.9,22.8,1836,True,True,True,0.5
600,1,2025-08-22 08:06:52,61.9,23.9,1832,True,True,True,4.3
601,1,2025-08-23 08:09:41,54.4,23.3,1793,True,True,True,0.4
602,1,2025-08-24 08:10:05,65.4,22.2,1823,True,True,True,0.2
603,1,2025-08-25 08:29:54,61.4,21.6,1559,True,True,True,0.4
604,1,2025-08-26 08:25:49,60.0,22.8,1868,True,True,True,4.3
605,1,2025-08-27 08:18:26,37.4,20.9,1767,True,True,True,1.5
606,1,2025-08-28 08:25:28,59.5,22.0,1519,True,True,True,1.1
607,1,2025-08-29 08:34:21,66.7,23.1,1596,True,True,True,0.8
608,1,2025-08-30 08:40:10,60.4,21.8,1597,True,True,True,2.8
609,1,2025-08-31 08:32:22,66.4,19.8,1634,True,True,True,2.3
610,1,2025-09-01 08:37:36,61.3,20.2,1723,True,True,True,3.6
611,1,2025-09-02 08:15:06,67.6,23.1,1597,True,True,False,0.3
612,1,2025-09-03 08:08:30,54.6,21.1,1487,True,True,False,2.1
613,1,2025-09-04 08:31:46,36.3,20.4,1681,True,True,False,1.0
614,1,2025-09-05 08:13:29,62.9,24.1,1608,True,True,False,0.2
615,1,2025-09-06 08:23:19,59.9,21.6,1898,True,True,False,3.4
616,1,2025-09-07 08:31:00,43.8,24.1,1701,True,True,False,0.7
617,1,2025-09-08 08:08:32,45.2,19.6,1868,True,True,False,0.9
618,1,2025-09-09 08:25:21,59.9,22.1,1633,True,True,False,1.1
619,1,2025-09-10 08:07:41,66.8,21.6,1955,True,True,False,1.0
620,1,2025-09-11 08:07:42,39.1,21.6,1587,True,True,False,0.9
621,1,2025-09-12 08:02:31,38.4,23.4,2033,True,True,False,0.3
622,1,2025-09-13 08:10:18,35.0,23.0,1787,True,True,False,0.5
623,1,2025-09-14 08:26:57,40.8,19.3,1869,True,True,False,0.5
624,1,2025-09-15 08:24:07,45.0,20.1,1827,True,True,False,1.5
625,1,2025-09-16 08:35:41,42.8,19.8,1698,True,True,False,0.0
626,1,2025-09-17 08:15:34,42.1,22.3,1734,True,True,False,0.4
627,1,2025-09-18 08:17:38,65.6,23.1,1710,True,True,False,1.4
628,1,2025-09-19 08:04:19,55.4,19.5,1738,True,True,False,5.7
629,1,2025-09-20 08:40:16,55.9,18.7,1878,True,True,False,5.2
630,1,2025-09-21 08:08:41,56.1,23.1,1529,True,True,False,0.2
631,1,2025-09-22 08:04:34,52.4,22.7,1776,True,True,False,0.1
632,1,2025-09-23 08:00:07,60.3,18.2,1754,True,True,False,0.8
633,1,2025-09-24 08:14:14,64.0,20.3,1647,True,False,False,0.0
634,1,2025-09-25 08:17:36,65.0,22.9,1792,True,False,False,0.0
635,1,2025-09-26 08:14:56,36.2,20.4,1844,True,False,False,0.7
636,1,2025-09-27 08:29:00,58.1,20.5,1999,True,False,False,0.1
637,1,2025-09-28 08:02:56,52.9,22.5,1802,True,False,False,1.8
638,1,2025-09-29 08:14:44,35.0,21.4,1735,True,False,False,1.5
639,1,2025-09-30 08:21:53,35.0,19.9,1754,True,False,False,0.2
640,1,2025-10-01 08:39:28,35.0,19.0,1849,True,False,False,0.2
641,1,2025-10-02 08:28:03,52.0,21.5,1694,True,False,False,0.0
642,1,2025-10-03 08:14:55,52.0,19.2,1721,True,False,False,0.0
643,1,2025-10-04 08:21:37,53.1,20.7,1911,True,False,False,0.9
644,1,2025-10-05 08:26:30,35.0,18.6,1764,True,False,False,0.5
645,1,2025-10-06 08:09:09,45.3,21.2,1766,True,False,False,0.0
646,1,2025-10-07 08:35:54,50.9,19.9,2039,True,False,False,0.2
647,1,2025-10-08 08:37:36,41.5,17.8,1980,True,False,False,0.1
648,1,2025-10-09 08:39:13,51.3,22.4,1720,True,True,False,0.3
649,1,2025-10-10 08:18:28,55.5,18.7,1891,True,True,True,0.7
650,1,2025-10-11 08:21:54,50.1,18.5,1711,True,True,True,0.7
651,1,2025-10-12 08:19:29,35.5,20.3,2059,True,True,True,1.2
652,1,2025-10-13 08:09:56,58.2,18.7,1795,True,True,True,0.5
653,1,2025-10-14 08:09:20,57.6,22.1,1809,True,True,True,0.2
654,1,2025-10-15 08:39:04,51.7,18.7,1899,True,True,True,0.2
655,1,2025-10-16 08:30:17,43.0,18.3,1951,True,True,True,0.2
656,1,2025-10-17 08:27:56,52.0,20.4,1574,True,True,True,0.8
657,1,2025-10-18 08:21:27,35.0,19.4,1821,True,True,True,0.0
658,1,2025-10-19 08:05:18,44.6,19.8,1651,True,True,True,0.2
659,1,2025-10-20 08:19:47,47.5,21.7,1579,True,True,True,1.3
660,1,2025-10-21 08:00:49,53.7,21.6,1533,True,True,True,0.2
661,1,2025-10-22 08:25:14,58.7,19.0,1787,True,True,True,0.3
662,1,2025-10-23 08:20:54,56.1,18.7,1594,True,True,True,0.3
663,1,2025-10-24 08:22:21,56.9,18.5,1718,True,True,True,0.3
664,1,2025-10-25 08:21:36,44.6,18.7,1650,True,True,True,0.7
665,1,2025-10-26 08:28:40,51.0,20.8,1503,True,True,True,2.1
666,1,2025-10-27 08:24:18,35.0,22.1,1552,True,True,True,0.1
667,1,2025-10-28 08:26:30,39.9,18.7,1579,True,True,True,0.3
668,1,2025-10-29 08:36:19,43.5,21.4,1727,True,True,True,1.3
669,1,2025-10-30 08:31:29,47.6,20.7,1702,True,True,True,0.0
670,1,2025-10-31 08:11:26,35.0,20.1,1636,True,True,True,0.1
671,1,2025-11-01 08:17:56,62.1,19.0,1735,True,True,True,1.5
672,1,2025-11-02 08:23:04,40.3,21.0,1577,True,True,True,1.5
673,1,2025-11-03 08:21:47,48.0,21.6,1784,True,True,True,0.1
674,1,2025-11-04 08:05:35,37.0,19.9,1592,True,True,True,0.0
675,1,2025-11-05 08:10:04,55.8,21.2,1587,True,True,True,0.2
676,1,2025-11-06 08:03:53,35.0,21.4,1822,True,True,True,0.2
677,1,2025-11-07 08:15:12,49.1,21.2,1631,True,True,True,0.1
678,1,2025-11-08 08:10:46,45.6,18.5,1553,True,True,True,3.3
679,1,2025-11-09 08:22:20,45.5,19.0,1865,True,True,True,0.6
680,1,2025-11-10 08:04:56,45.2,19.1,1843,True,True,True,0.3
681,1,2025-11-11 08:40:44,41.7,19.3,1382,True,True,True,0.1
682,1,2025-11-12 08:04:21,64.2,20.3,1487,True,True,True,1.2
683,1,2025-11-13 08:27:48,63.9,18.5,1572,True,True,True,1.1
684,1,2025-11-14 08:28:47,35.0,19.6,1814,True,True,True,0.1
685,1,2025-11-15 08:21:15,36.2,22.9,1638,True,True,True,0.0
686,1,2025-11-16 08:11:28,35.0,19.6,2010,True,True,True,2.2
687,1,2025-11-17 08:13:15,35.0,21.8,1357,True,False,True,0.0
688,1,2025-11-18 08:40:12,47.2,21.2,1774,True,False,True,0.6
689,1,2025-11-19 08:30:01,60.2,20.1,2129,True,False,True,0.5
690,1,2025-11-20 08:19:29,47.6,22.6,1960,True,False,True,0.1
691,1,2025-11-21 08:25:59,52.6,20.3,1610,True,False,True,1.3
692,1,2025-11-22 08:07:24,46.8,21.1,1771,True,False,True,1.4
693,1,2025-11-23 08:24:59,38.6,23.7,1786,True,False,True,1.6
694,1,2025-11-24 08:09:16,41.8,21.3,1353,True,False,True,0.7
695,1,2025-11-25 08:12:56,54.0,20.5,1704,True,False,True,0.1
696,1,2025-11-26 08:05:06,63.2,21.4,1673,True,False,False,0.3
697,1,2025-11-27 08:26:33,61.5,22.6,1704,True,False,True,1.7
698,1,2025-11-28 08:36:52,44.1,21.6,1827,True,False,True,0.7
699,1,2025-11-29 08:05:18,41.2,20.6,1753,True,False,True,0.3
700,1,2025-11-30 08:37:50,38.7,20.1,1462,True,True,True,0.1
701,1,2025-12-01 08:23:43,37.9,24.7,1734,True,True,True,1.2
702,1,2025-12-02 08:06:00,70.6,24.3,1751,True,True,True,2.3
703,1,2025-12-03 08:39:43,60.0,22.2,1702,True,True,True,0.2
704,1,2025-12-04 08:20:43,52.2,23.3,1423,True,True,True,0.8
705,1,2025-12-05 08:24:18,57.2,22.4,1575,True,True,True,0.1
706,1,2025-12-06 08:35:55,61.2,23.3,1883,True,True,True,3.1
707,1,2025-12-07 08:01:10,68.1,22.7,1930,True,True,True,1.2
708,1,2025-12-08 08:34:40,47.8,25.1,1702,True,True,True,0.8
709,1,2025-12-09 08:24:41,39.6,24.2,1637,True,True,True,4.3
710,1,2025-12-10 08:12:47,56.8,23.9,1451,True,True,True,3.2
711,1,2025-12-11 08:23:51,57.4,25.5,1850,True,True,True,0.8
712,1,2025-12-12 08:18:53,65.7,24.3,1853,True,True,True,1.3
713,1,2025-12-13 08:17:54,61.8,22.1,1832,True,True,True,2.4
714,1,2025-12-14 08:13:54,54.8,24.6,1858,True,True,True,3.2
715,1,2025-12-15 08:01:35,67.0,24.8,1737,True,True,True,3.7
716,1,2025-12-16 08:35:25,53.3,23.3,1703,True,True,True,1.2
717,1,2025-12-17 08:09:13,50.0,21.9,1836,True,True,True,0.1
718,1,2025-12-18 08:27:43,65.6,22.6,1444,True,True,True,2.6
719,1,2025-12-19 08:25:15,72.3,25.8,2110,True,True,True,0.4
720,1,2025-12-20 08:05:49,47.9,21.9,1999,True,True,True,1.4
721,1,2025-12-21 08:37:36,68.9,24.2,1586,True,True,True,1.2
722,1,2025-12-22 08:08:06,57.0,26.9,1906,True,True,True,2.5
723,1,2025-12-23 08:37:34,65.8,23.7,1882,True,True,True,1.1
724,1,2025-12-24 08:35:28,68.8,25.8,1602,True,True,True,0.3
725,1,2025-12-25 08:34:10,45.1,26.3,1829,True,True,True,0.4
726,1,2025-12-26 08:36:31,75.0,24.6,1832,True,True,True,0.0
727,1,2025-12-27 08:13:08,60.0,26.1,1902,True,True,False,1.8
728,1,2025-12-28 08:25:29,49.3,25.7,1740,True,True,False,1.1
729,1,2025-12-29 08:32:38,51.0,23.3,1534,True,True,False,1.9
730,1,2025-12-30 08:35:26,71.7,23.8,1865,True,True,False,1.0
731,1,2025-12-31 08:06:50,65.5,23.4,1660,True,True,False,0.8
