id,leitura_id,decidido_em,rele_ativado,codigo_acao,mensagem
268,268,2024-09-24 08:35:37,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
269,269,2024-09-25 08:06:25,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
270,270,2024-09-26 08:11:30,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
271,271,2024-09-27 08:05:02,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
272,272,2024-09-28 08:26:33,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
273,273,2024-09-29 08:26:54,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
274,274,2024-09-30 08:22:46,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
275,275,2024-10-01 08:14:42,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
276,276,2024-10-02 08:26:59,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
277,277,2024-10-03 08:12:11,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
278,278,2024-10-04 08:26:53,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
279,279,2024-10-05 08:05:33,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
280,280,2024-10-06 08:32:10,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
281,281,2024-10-07 08:18:53,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
282,282,2024-10-08 08:24:47,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
283,283,2024-10-09 08:19:16,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
284,284,2024-10-10 08:31:32,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
285,285,2024-10-11 08:23:05,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
286,286,2024-10-12 08:12:07,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
287,287,2024-10-13 08:04:50,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
288,288,2024-10-14 08:10:13,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
289,289,2024-10-15 08:21:44,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
290,290,2024-10-16 08:28:10,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
291,291,2024-10-17 08:16:08,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
292,292,2024-10-18 08:33:48,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
293,293,2024-10-19 08:08:37,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
294,294,2024-10-20 08:04:29,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
295,295,2024-10-21 08:40:03,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
296,296,2024-10-22 08:08:10,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
297,297,2024-10-23 08:30:57,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
298,298,2024-10-24 08:07:58,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
299,299,2024-10-25 08:07:45,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
300,300,2024-10-26 08:06:20,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
301,301,2024-10-27 08:05:08,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
302,302,2024-10-28 08:09:57,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
303,303,2024-10-29 08:22:38,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
304,304,2024-10-30 08:36:19,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
305,305,2024-10-31 08:03:59,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
306,306,2024-11-01 08:08:11,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
307,307,2024-11-02 08:29:51,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
308,308,2024-11-03 08:07:16,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
309,309,2024-11-04 08:27:23,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
310,310,2024-11-05 08:04:11,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
311,311,2024-11-06 08:37:40,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
312,312,2024-11-07 08:21:15,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
313,313,2024-11-08 08:32:29,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
314,314,2024-11-09 08:08:54,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
315,315,2024-11-10 08:35:35,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
316,316,2024-11-11 08:19:47,True,12,Condições favoráveis! Irrigação acionada
317,317,2024-11-12 08:36:31,True,12,Condições favoráveis! Irrigação acionada
318,318,2024-11-13 08:21:45,True,12,Condições favoráveis! Irrigação acionada
319,319,2024-11-14 08:38:35,True,12,Condições favoráveis! Irrigação acionada
320,320,2024-11-15 08:27:27,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
321,321,2024-11-16 08:41:01,True,12,Condições favoráveis! Irrigação acionada
322,322,2024-11-17 08:32:23,True,12,Condições favoráveis! Irrigação acionada
323,323,2024-11-18 08:00:33,True,12,Condições favoráveis! Irrigação acionada
324,324,2024-11-19 08:07:35,True,12,Condições favoráveis! Irrigação acionada
325,325,2024-11-20 08:06:25,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
326,326,2024-11-21 08:06:24,True,12,Condições favoráveis! Irrigação acionada
327,327,2024-11-22 08:04:40,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
328,328,2024-11-23 08:34:33,True,12,Condições favoráveis! Irrigação acionada
329,329,2024-11-24 08:29:18,True,12,Condições favoráveis! Irrigação acionada
330,330,2024-11-25 08:09:37,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
331,331,2024-11-26 08:06:34,True,12,Condições favoráveis! Irrigação acionada
332,332,2024-11-27 08:16:46,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
333,333,2024-11-28 08:14:03,True,12,Condições favoráveis! Irrigação acionada
334,334,2024-11-29 08:22:58,True,12,Condições favoráveis! Irrigação acionada
335,335,2024-11-30 08:18:01,True,12,Condições favoráveis! Irrigação acionada
336,336,2024-12-01 08:07:15,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
337,337,2024-12-02 08:37:38,True,12,Condições favoráveis! Irrigação acionada
338,338,2024-12-03 08:38:42,True,12,Condições favoráveis! Irrigação acionada
339,339,2024-12-04 08:09:55,True,12,Condições favoráveis! Irrigação acionada
340,340,2024-12-05 08:15:21,True,12,Condições favoráveis! Irrigação acionada
341,341,2024-12-06 08:42:08,True,12,Condições favoráveis! Irrigação acionada
342,342,2024-12-07 08:17:33,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
343,343,2024-12-08 08:33:24,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
344,344,2024-12-09 08:31:06,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
345,345,2024-12-10 08:12:02,True,12,Condições favoráveis! Irrigação acionada
346,346,2024-12-11 08:32:23,True,12,Condições favoráveis! Irrigação acionada
347,347,2024-12-12 08:39:20,True,12,Condições favoráveis! Irrigação acionada
348,348,2024-12-13 08:12:03,True,12,Condições favoráveis! Irrigação acionada
349,349,2024-12-14 08:28:09,True,12,Condições favoráveis! Irrigação acionada
350,350,2024-12-15 08:36:59,True,12,Condições favoráveis! Irrigação acionada
351,351,2024-12-16 08:25:00,True,12,Condições favoráveis! Irrigação acionada
352,352,2024-12-17 08:40:45,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
353,353,2024-12-18 08:27:12,True,12,Condições favoráveis! Irrigação acionada
354,354,2024-12-19 08:36:20,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
355,355,2024-12-20 08:06:39,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
356,356,2024-12-21 08:41:14,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
357,357,2024-12-22 08:00:22,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
358,358,2024-12-23 08:36:02,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
359,359,2024-12-24 08:33:19,False,9,Chuva prevista de 7.5mm supre demanda hídrica da cultura. Irrigação suspensa
360,360,2024-12-25 08:32:11,True,12,Condições favoráveis! Irrigação acionada
361,361,2024-12-26 08:16:06,False,9,Chuva prevista de 5.4mm supre demanda hídrica da cultura. Irrigação suspensa
362,362,2024-12-27 08:04:50,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
363,363,2024-12-28 08:16:25,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
364,364,2024-12-29 08:01:59,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
365,365,2024-12-30 08:32:47,False,2,"Solo em condições ideais, irrigação desnecessária"
366,366,2024-12-31 08:30:14,True,12,Condições favoráveis! Irrigação acionada
367,367,2025-01-01 08:31:15,True,12,Condições favoráveis! Irrigação acionada
368,368,2025-01-02 08:37:02,True,12,Condições favoráveis! Irrigação acionada
369,369,2025-01-03 08:31:55,True,12,Condições favoráveis! Irrigação acionada
370,370,2025-01-04 08:10:14,False,2,"Solo em condições ideais, irrigação desnecessária"
371,371,2025-01-05 08:23:29,True,12,Condições favoráveis! Irrigação acionada
372,372,2025-01-06 08:29:46,True,12,Condições favoráveis! Irrigação acionada
373,373,2025-01-07 08:05:49,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
374,374,2025-01-08 08:37:56,True,12,Condições favoráveis! Irrigação acionada
375,375,2025-01-09 08:05:58,True,12,Condições favoráveis! Irrigação acionada
376,376,2025-01-10 08:25:31,True,12,Condições favoráveis! Irrigação acionada
377,377,2025-01-11 08:35:40,False,2,"Solo em condições ideais, irrigação desnecessária"
378,378,2025-01-12 08:35:01,False,9,Chuva prevista de 10.9mm supre demanda hídrica da cultura. Irrigação suspensa
379,379,2025-01-13 08:23:44,False,9,Chuva prevista de 5.2mm supre demanda hídrica da cultura. Irrigação suspensa
380,380,2025-01-14 08:01:45,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
381,381,2025-01-15 08:39:55,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
382,382,2025-01-16 08:31:07,True,12,Condições favoráveis! Irrigação acionada
383,383,2025-01-17 08:01:27,False,2,"Solo em condições ideais, irrigação desnecessária"
384,384,2025-01-18 08:09:44,True,12,Condições favoráveis! Irrigação acionada
385,385,2025-01-19 08:29:42,False,9,Chuva prevista de 7.8mm supre demanda hídrica da cultura. Irrigação suspensa
386,386,2025-01-20 08:20:26,True,12,Condições favoráveis! Irrigação acionada
387,387,2025-01-21 08:40:47,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
388,388,2025-01-22 08:24:25,True,12,Condições favoráveis! Irrigação acionada
389,389,2025-01-23 08:08:48,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
390,390,2025-01-24 08:08:32,False,1,"Umidade acima de 80%, irrigação suspensa"
391,391,2025-01-25 08:36:23,False,9,Chuva prevista de 4.4mm supre demanda hídrica da cultura. Irrigação suspensa
392,392,2025-01-26 08:02:01,True,12,Condições favoráveis! Irrigação acionada
393,393,2025-01-27 08:21:03,False,2,"Solo em condições ideais, irrigação desnecessária"
394,394,2025-01-28 08:06:41,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
395,395,2025-01-29 08:33:19,False,1,"Umidade acima de 80%, irrigação suspensa"
396,396,2025-01-30 08:39:46,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
397,397,2025-01-31 08:37:26,False,2,"Solo em condições ideais, irrigação desnecessária"
398,398,2025-02-01 08:06:39,False,2,"Solo em condições ideais, irrigação desnecessária"
399,399,2025-02-02 08:28:18,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
400,400,2025-02-03 08:29:52,False,1,"Umidade acima de 80%, irrigação suspensa"
401,401,2025-02-04 08:18:34,True,12,Condições favoráveis! Irrigação acionada
402,402,2025-02-05 08:15:23,False,2,"Solo em condições ideais, irrigação desnecessária"
403,403,2025-02-06 08:07:43,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
404,404,2025-02-07 08:08:30,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
405,405,2025-02-08 08:14:18,False,1,"Umidade acima de 80%, irrigação suspensa"
406,406,2025-02-09 08:08:35,False,1,"Umidade acima de 80%, irrigação suspensa"
407,407,2025-02-10 08:37:36,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
408,408,2025-02-11 08:27:24,False,1,"Umidade acima de 80%, irrigação suspensa"
409,409,2025-02-12 08:14:50,False,9,Chuva prevista de 6.6mm supre demanda hídrica da cultura. Irrigação suspensa
410,410,2025-02-13 08:18:08,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
411,411,2025-02-14 08:09:47,False,1,"Umidade acima de 80%, irrigação suspensa"
412,412,2025-02-15 08:04:14,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
413,413,2025-02-16 08:24:51,False,9,Chuva prevista de 9.0mm supre demanda hídrica da cultura. Irrigação suspensa
414,414,2025-02-17 08:02:26,True,12,Condições favoráveis! Irrigação acionada
415,415,2025-02-18 08:04:16,False,2,"Solo em condições ideais, irrigação desnecessária"
416,416,2025-02-19 08:08:28,False,2,"Solo em condições ideais, irrigação desnecessária"
417,417,2025-02-20 08:09:12,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
418,418,2025-02-21 08:10:54,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
419,419,2025-02-22 08:27:23,False,1,"Umidade acima de 80%, irrigação suspensa"
420,420,2025-02-23 08:40:31,False,1,"Umidade acima de 80%, irrigação suspensa"
421,421,2025-02-24 08:11:58,False,1,"Umidade acima de 80%, irrigação suspensa"
422,422,2025-02-25 08:13:05,False,2,"Solo em condições ideais, irrigação desnecessária"
423,423,2025-02-26 08:24:58,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
424,424,2025-02-27 08:03:18,False,1,"Umidade acima de 80%, irrigação suspensa"
425,425,2025-02-28 08:19:41,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
426,426,2025-03-01 08:11:56,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
427,427,2025-03-02 08:21:34,False,1,"Umidade acima de 80%, irrigação suspensa"
428,428,2025-03-03 08:33:56,False,1,"Umidade acima de 80%, irrigação suspensa"
429,429,2025-03-04 08:27:32,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
430,430,2025-03-05 08:29:52,False,1,"Umidade acima de 80%, irrigação suspensa"
431,431,2025-03-06 08:36:15,False,1,"Umidade acima de 80%, irrigação suspensa"
432,432,2025-03-07 08:19:40,False,1,"Umidade acima de 80%, irrigação suspensa"
433,433,2025-03-08 08:37:31,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
434,434,2025-03-09 08:08:49,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
435,435,2025-03-10 08:39:48,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
436,436,2025-03-11 08:31:41,False,1,"Umidade acima de 80%, irrigação suspensa"
437,437,2025-03-12 08:14:39,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
438,438,2025-03-13 08:04:48,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
439,439,2025-03-14 08:32:28,False,1,"Umidade acima de 80%, irrigação suspensa"
440,440,2025-03-15 08:04:27,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
441,441,2025-03-16 08:02:49,False,1,"Umidade acima de 80%, irrigação suspensa"
442,442,2025-03-17 08:21:01,False,1,"Umidade acima de 80%, irrigação suspensa"
443,443,2025-03-18 08:06:16,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
444,444,2025-03-19 08:08:06,False,1,"Umidade acima de 80%, irrigação suspensa"
445,445,2025-03-20 08:06:16,False,1,"Umidade acima de 80%, irrigação suspensa"
446,446,2025-03-21 08:13:40,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
447,447,2025-03-22 08:20:39,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
448,448,2025-03-23 08:31:30,False,1,"Umidade acima de 80%, irrigação suspensa"
449,449,2025-03-24 08:13:08,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
450,450,2025-03-25 08:06:54,False,1,"Umidade acima de 80%, irrigação suspensa"
451,451,2025-03-26 08:22:45,False,1,"Umidade acima de 80%, irrigação suspensa"
452,452,2025-03-27 08:36:14,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
453,453,2025-03-28 08:10:55,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
454,454,2025-03-29 08:05:32,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
455,455,2025-03-30 08:39:44,False,1,"Umidade acima de 80%, irrigação suspensa"
456,456,2025-03-31 08:11:10,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
457,457,2025-04-01 08:28:19,False,1,"Umidade acima de 80%, irrigação suspensa"
458,458,2025-04-02 08:35:40,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
459,459,2025-04-03 08:27:57,False,1,"Umidade acima de 80%, irrigação suspensa"
460,460,2025-04-04 08:08:24,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
461,461,2025-04-05 08:39:50,False,1,"Umidade acima de 80%, irrigação suspensa"
462,462,2025-04-06 08:15:52,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
463,463,2025-04-07 08:34:57,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
464,464,2025-04-08 08:05:14,False,1,"Umidade acima de 80%, irrigação suspensa"
465,465,2025-04-09 08:18:46,False,1,"Umidade acima de 80%, irrigação suspensa"
466,466,2025-04-10 08:19:52,False,1,"Umidade acima de 80%, irrigação suspensa"
467,467,2025-04-11 08:38:58,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
468,468,2025-04-12 08:03:03,False,1,"Umidade acima de 80%, irrigação suspensa"
469,469,2025-04-13 08:37:18,False,1,"Umidade acima de 80%, irrigação suspensa"
470,470,2025-04-14 08:34:45,False,7,"NPK irregular + pH fora do ideal, corrigir solo antes de irrigar. Irrigação suspensa"
471,471,2025-04-15 08:02:12,False,1,"Umidade acima de 80%, irrigação suspensa"
472,472,2025-04-16 08:38:52,False,1,"Umidade acima de 80%, irrigação suspensa"
473,473,2025-04-17 08:26:33,False,1,"Umidade acima de 80%, irrigação suspensa"
474,474,2025-04-18 08:14:32,False,1,"Umidade acima de 80%, irrigação suspensa"
475,475,2025-04-19 08:17:03,False,1,"Umidade acima de 80%, irrigação suspensa"
476,476,2025-04-20 08:11:27,False,1,"Umidade acima de 80%, irrigação suspensa"
477,477,2025-04-21 08:11:52,False,1,"Umidade acima de 80%, irrigação suspensa"
478,478,2025-04-22 08:37:24,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
479,479,2025-04-23 08:33:32,False,1,"Umidade acima de 80%, irrigação suspensa"
480,480,2025-04-24 08:31:32,False,1,"Umidade acima de 80%, irrigação suspensa"
481,481,2025-04-25 08:30:56,False,1,"Umidade acima de 80%, irrigação suspensa"
482,482,2025-04-26 08:23:25,False,1,"Umidade acima de 80%, irrigação suspensa"
483,483,2025-04-27 08:36:22,False,1,"Umidade acima de 80%, irrigação suspensa"
484,484,2025-04-28 08:34:40,False,1,"Umidade acima de 80%, irrigação suspensa"
485,485,2025-04-29 08:08:45,False,1,"Umidade acima de 80%, irrigação suspensa"
486,486,2025-04-30 08:31:44,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
487,487,2025-05-01 08:14:05,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
488,488,2025-05-02 08:37:38,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
489,489,2025-05-03 08:18:51,False,1,"Umidade acima de 80%, irrigação suspensa"
490,490,2025-05-04 08:03:55,False,1,"Umidade acima de 80%, irrigação suspensa"
491,491,2025-05-05 08:24:31,False,1,"Umidade acima de 80%, irrigação suspensa"
492,492,2025-05-06 08:30:38,False,1,"Umidade acima de 80%, irrigação suspensa"
493,493,2025-05-07 08:34:27,False,1,"Umidade acima de 80%, irrigação suspensa"
494,494,2025-05-08 08:21:33,False,5,"NPK irregular e umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
495,495,2025-05-09 08:40:27,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
496,496,2025-05-10 08:08:41,False,8,"Atenção! Cultura em risco! NPK e pH irregulares, corrigir solo urgente! Irrigação suspensa"
497,497,2025-05-11 08:14:48,False,6,"Atenção! Cultura em risco! NPK irregular, corrigir solo urgente! Irrigação suspensa"
498,498,2025-05-12 08:28:35,False,1,"Umidade acima de 80%, irrigação suspensa"
499,499,2025-05-13 08:26:50,False,1,"Umidade acima de 80%, irrigação suspensa"
500,500,2025-05-14 08:23:26,False,1,"Umidade acima de 80%, irrigação suspensa"
501,501,2025-05-15 08:25:28,False,1,"Umidade acima de 80%, irrigação suspensa"
502,502,2025-05-16 08:18:36,False,2,"Solo em condições ideais, irrigação desnecessária"
503,503,2025-05-17 08:08:40,False,1,"Umidade acima de 80%, irrigação suspensa"
504,504,2025-05-18 08:16:01,False,1,"Umidade acima de 80%, irrigação suspensa"
505,505,2025-05-19 08:17:38,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
506,506,2025-05-20 08:39:31,False,2,"Solo em condições ideais, irrigação desnecessária"
507,507,2025-05-21 08:07:08,False,1,"Umidade acima de 80%, irrigação suspensa"
508,508,2025-05-22 08:08:33,False,1,"Umidade acima de 80%, irrigação suspensa"
509,509,2025-05-23 08:21:40,False,2,"Solo em condições ideais, irrigação desnecessária"
510,510,2025-05-24 08:31:34,False,1,"Umidade acima de 80%, irrigação suspensa"
511,511,2025-05-25 08:10:40,False,1,"Umidade acima de 80%, irrigação suspensa"
512,512,2025-05-26 08:24:56,True,12,Condições favoráveis! Irrigação acionada
513,513,2025-05-27 08:22:09,True,12,Condições favoráveis! Irrigação acionada
514,514,2025-05-28 08:29:10,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
515,515,2025-05-29 08:13:35,False,1,"Umidade acima de 80%, irrigação suspensa"
516,516,2025-05-30 08:25:23,False,1,"Umidade acima de 80%, irrigação suspensa"
517,517,2025-05-31 08:30:23,False,1,"Umidade acima de 80%, irrigação suspensa"
518,518,2025-06-01 08:26:53,False,9,Chuva prevista de 11.4mm supre demanda hídrica da cultura. Irrigação suspensa
519,519,2025-06-02 08:18:48,False,1,"Umidade acima de 80%, irrigação suspensa"
520,520,2025-06-03 08:20:36,False,2,"Solo em condições ideais, irrigação desnecessária"
521,521,2025-06-04 08:19:53,False,2,"Solo em condições ideais, irrigação desnecessária"
522,522,2025-06-05 08:30:54,False,1,"Umidade acima de 80%, irrigação suspensa"
523,523,2025-06-06 08:30:37,False,3,"pH fora do ideal + umidade baixa, corrigir solo antes de irrigar. Irrigação suspensa"
524,524,2025-06-07 08:13:56,False,4,"Atenção! Cultura em risco! pH fora do ideal sendo levado à cultura, corrigir solo urgente! Irrigação suspensa"
525,525,2025-06-08 08:35:19,False,1,"Umidade acima de 80%, irrigação suspensa"
526,526,2025-06-09 08:33:42,True,12,Condições favoráveis! Irrigação acionada
527,527,2025-06-10 08:08:47,False,1,"Umidade acima de 80%, irrigação suspensa"
528,528,2025-06-11 08:12:29,True,12,Condições favoráveis! Irrigação acionada
529,529,2025-06-12 08:07:58,False,1,"Umidade acima de 80%, irrigação suspensa"
530,530,2025-06-13 08:02:44,False,2,"Solo em condições ideais, irrigação desnecessária"
531,531,2025-06-14 08:38:35,False,9,Chuva prevista de 4.3mm supre demanda hídrica da cultura. Irrigação suspensa
532,532,2025-06-15 08:12:37,False,1,"Umidade acima de 80%, irrigação suspensa"
533,533,2025-06-16 08:06:38,False,1,"Umidade acima de 80%, irrigação suspensa"
534,534,2025-06-17 08:32:44,False,1,"Umidade acima de 80%, irrigação suspensa"
535,535,2025-06-18 08:27:46,True,12,Condições favoráveis! Irrigação acionada
536,536,2025-06-19 08:26:19,False,2,"Solo em condições ideais, irrigação desnecessária"
